FID,BuildingsWithin25m,BTAWithin25m,BuildingsWithin25mWithamenityData,BTAWithin25mWithamenityData,BuildingsWithin25mWithnameData,BTAWithin25mWithnameData,BuildingsWithin25mWithwebsiteData,BTAWithin25mWithwebsiteData,BuildingsWithin25mWithreligionData,BTAWithin25mWithreligionData,BuildingsWithin100m,BTAWithin100m,BuildingsWithin100mWithamenityData,BTAWithin100mWithamenityData,BuildingsWithin100mWithnameData,BTAWithin100mWithnameData,BuildingsWithin100mWithwebsiteData,BTAWithin100mWithwebsiteData,BuildingsWithin100mWithreligionData,BTAWithin100mWithreligionData,BuildingsWithin225m,BTAWithin225m,BuildingsWithin225mWithamenityData,BTAWithin225mWithamenityData,BuildingsWithin225mWithnameData,BTAWithin225mWithnameData,BuildingsWithin225mWithwebsiteData,BTAWithin225mWithwebsiteData,BuildingsWithin225mWithreligionData,BTAWithin225mWithreligionData,BuildingsWithin400m,BTAWithin400m,BuildingsWithin400mWithamenityData,BTAWithin400mWithamenityData,BuildingsWithin400mWithnameData,BTAWithin400mWithnameData,BuildingsWithin400mWithwebsiteData,BTAWithin400mWithwebsiteData,BuildingsWithin400mWithreligionData,BTAWithin400mWithreligionData,BuildingsWithin625m,BTAWithin625m,BuildingsWithin625mWithamenityData,BTAWithin625mWithamenityData,BuildingsWithin625mWithnameData,BTAWithin625mWithnameData,BuildingsWithin625mWithwebsiteData,BTAWithin625mWithwebsiteData,BuildingsWithin625mWithreligionData,BTAWithin625mWithreligionData
30847230,0,0,0,0,0,0,0,0,0,0,5,14937,0,0,0,0,0,0,0,0,31,90912,1,480,1,480,0,0,0,0,90,308850,1,480,7,37904,1,5067,0,0,239,437578,2,5955,9,50387,1,5067,0,0
30847231,0,0,0,0,0,0,0,0,0,0,10,18459,0,0,0,0,0,0,0,0,51,117286,2,40764,2,34098,0,0,0,0,127,330809,5,73713,6,75432,2,10311,1,1926,182,452369,6,76419,7,82278,2,10311,1,1926
30847232,0,0,0,0,0,0,0,0,0,0,10,18459,0,0,0,0,0,0,0,0,51,117286,2,40764,2,34098,0,0,0,0,127,330809,5,73713,6,75432,2,10311,1,1926,182,452369,6,76419,7,82278,2,10311,1,1926
30847233,0,0,0,0,0,0,0,0,0,0,10,18459,0,0,0,0,0,0,0,0,51,117286,2,40764,2,34098,0,0,0,0,127,330809,5,73713,6,75432,2,10311,1,1926,182,452369,6,76419,7,82278,2,10311,1,1926
30847234,0,0,0,0,0,0,0,0,0,0,9,17148,0,0,0,0,0,0,0,0,51,117286,2,40764,2,34098,0,0,0,0,127,330809,5,73713,6,75432,2,10311,1,1926,182,452369,6,76419,7,82278,2,10311,1,1926
30847235,0,0,0,0,0,0,0,0,0,0,9,17148,0,0,0,0,0,0,0,0,51,117286,2,40764,2,34098,0,0,0,0,127,330809,5,73713,6,75432,2,10311,1,1926,182,452369,6,76419,7,82278,2,10311,1,1926
30847236,0,0,0,0,0,0,0,0,0,0,9,17148,0,0,0,0,0,0,0,0,51,117286,2,40764,2,34098,0,0,0,0,127,330809,5,73713,6,75432,2,10311,1,1926,182,452369,6,76419,7,82278,2,10311,1,1926
30847237,1,1554,1,1554,1,1554,1,1554,0,0,10,23307,4,8742,3,7497,3,7497,1,4380,50,164658,5,16702,4,15457,4,15457,1,4380,115,364425,6,17182,6,28894,6,28894,2,4860,204,547948,7,18304,8,30742,6,28894,2,4860
30847238,1,1554,1,1554,1,1554,1,1554,0,0,10,23307,4,8742,3,7497,3,7497,1,4380,50,164658,5,16702,4,15457,4,15457,1,4380,115,364425,6,17182,6,28894,6,28894,2,4860,204,547948,7,18304,8,30742,6,28894,2,4860
30847239,2,6280,0,0,0,0,0,0,0,0,14,63329,2,283,0,0,0,0,0,0,61,191983,3,444,2,1662,1,1192,0,0,148,334043,5,16733,3,3123,2,2653,0,0,403,448735,5,16733,4,6723,2,2653,0,0
30847240,2,6280,0,0,0,0,0,0,0,0,14,63329,2,283,0,0,0,0,0,0,61,191983,3,444,2,1662,1,1192,0,0,148,334043,5,16733,3,3123,2,2653,0,0,403,448735,5,16733,4,6723,2,2653,0,0
30847241,0,0,0,0,0,0,0,0,0,0,9,76337,0,0,1,470,0,0,0,0,77,182014,3,444,1,470,0,0,0,0,152,302907,5,16733,3,3123,2,2653,0,0,370,457277,5,16733,5,19843,2,2653,0,0
30847242,0,0,0,0,0,0,0,0,0,0,9,76337,0,0,1,470,0,0,0,0,77,182014,3,444,1,470,0,0,0,0,152,302907,5,16733,3,3123,2,2653,0,0,370,457277,5,16733,5,19843,2,2653,0,0
30847243,0,0,0,0,0,0,0,0,0,0,10,27045,0,0,0,0,0,0,0,0,46,97002,0,0,1,4635,0,0,0,0,137,205742,2,7590,4,12416,0,0,2,7590,353,343147,2,7590,4,12416,0,0,2,7590
30847450,0,0,0,0,0,0,0,0,0,0,10,24453,0,0,0,0,0,0,0,0,63,94086,1,5337,1,5337,0,0,1,5337,221,284392,1,5337,3,7596,1,1899,1,5337,405,491991,3,6720,7,19126,1,1899,3,6720
30847451,0,0,0,0,0,0,0,0,0,0,10,24453,0,0,0,0,0,0,0,0,63,94086,1,5337,1,5337,0,0,1,5337,221,284392,1,5337,3,7596,1,1899,1,5337,405,491991,3,6720,7,19126,1,1899,3,6720
30847452,1,1764,0,0,0,0,0,0,0,0,13,29391,0,0,0,0,0,0,0,0,72,96957,0,0,0,0,0,0,0,0,242,223662,1,5766,3,9810,0,0,1,5766,360,311322,1,5766,3,9810,0,0,1,5766
30847453,5,1182,0,0,0,0,0,0,0,0,29,13941,0,0,0,0,0,0,0,0,107,52627,1,7812,1,7812,1,7812,0,0,351,173261,3,32709,4,32911,1,7812,0,0,510,311568,4,33729,6,34583,1,7812,0,0
30847454,5,1182,0,0,0,0,0,0,0,0,29,13941,0,0,0,0,0,0,0,0,107,52627,1,7812,1,7812,1,7812,0,0,351,173261,3,32709,4,32911,1,7812,0,0,510,311568,4,33729,6,34583,1,7812,0,0
30847455,4,987,0,0,0,0,0,0,0,0,35,11910,0,0,0,0,0,0,0,0,107,71095,2,29715,2,29715,1,7812,0,0,362,185070,3,32709,4,32911,1,7812,0,0,520,314822,4,33729,6,34583,1,7812,0,0
30847456,4,987,0,0,0,0,0,0,0,0,35,11910,0,0,0,0,0,0,0,0,107,71095,2,29715,2,29715,1,7812,0,0,362,185070,3,32709,4,32911,1,7812,0,0,520,314822,4,33729,6,34583,1,7812,0,0
30847457,4,1083,0,0,0,0,0,0,0,0,29,7197,0,0,0,0,0,0,0,0,110,62971,1,21903,1,21903,0,0,0,0,374,215796,3,32709,4,32911,1,7812,0,0,533,385946,6,43473,8,44327,1,7812,0,0
30847458,4,1083,0,0,0,0,0,0,0,0,29,7197,0,0,0,0,0,0,0,0,110,62971,1,21903,1,21903,0,0,0,0,374,215796,3,32709,4,32911,1,7812,0,0,533,385946,6,43473,8,44327,1,7812,0,0
30847459,2,732,0,0,0,0,0,0,0,0,39,19476,0,0,0,0,0,0,0,0,97,62691,0,0,0,0,0,0,0,0,182,164262,0,0,1,615,0,0,0,0,250,263570,1,5766,3,9810,0,0,1,5766
30847460,1,705,0,0,0,0,0,0,0,0,26,19002,0,0,0,0,0,0,0,0,103,82959,0,0,0,0,0,0,0,0,189,204855,2,6429,3,9858,0,0,2,6429,323,331155,3,6921,5,10965,0,0,2,6429
30847461,2,861,0,0,0,0,0,0,0,0,24,16488,0,0,0,0,0,0,0,0,110,119340,0,0,0,0,0,0,0,0,179,183303,2,6429,3,9858,0,0,2,6429,287,299916,3,6921,5,10965,0,0,2,6429
30847649,1,3738,0,0,0,0,0,0,0,0,14,26681,0,0,0,0,0,0,0,0,59,123893,0,0,5,36031,0,0,0,0,174,316614,2,7821,9,43824,1,6174,0,0,257,602217,2,7821,14,103159,2,14718,0,0
30847650,0,0,0,0,0,0,0,0,0,0,9,10968,0,0,0,0,0,0,0,0,58,72102,2,2766,1,138,0,0,0,0,173,267629,5,8835,3,3828,0,0,1,2283,246,556854,8,39271,9,65515,2,42082,1,2283
30847651,0,0,0,0,0,0,0,0,0,0,9,10968,0,0,0,0,0,0,0,0,58,72102,2,2766,1,138,0,0,0,0,173,267629,5,8835,3,3828,0,0,1,2283,246,556854,8,39271,9,65515,2,42082,1,2283
30847652,1,4881,0,0,0,0,0,0,0,0,23,14133,0,0,0,0,0,0,0,0,132,65736,0,0,0,0,0,0,0,0,461,202623,3,3444,4,6786,0,0,1,1470,760,342217,5,6957,10,17817,0,0,2,2529
30847653,1,4881,0,0,0,0,0,0,0,0,23,14133,0,0,0,0,0,0,0,0,132,65736,0,0,0,0,0,0,0,0,461,202623,3,3444,4,6786,0,0,1,1470,760,342217,5,6957,10,17817,0,0,2,2529
30847654,2,894,0,0,0,0,0,0,0,0,27,17850,0,0,0,0,0,0,0,0,129,69546,1,1605,1,1605,0,0,0,0,446,226837,5,6957,8,11307,0,0,2,2529,733,378475,6,10317,12,28470,0,0,2,2529
30847655,2,894,0,0,0,0,0,0,0,0,27,17850,0,0,0,0,0,0,0,0,129,69546,1,1605,1,1605,0,0,0,0,446,226837,5,6957,8,11307,0,0,2,2529,733,378475,6,10317,12,28470,0,0,2,2529
30847656,2,849,0,0,0,0,0,0,0,0,25,17403,0,0,0,0,0,0,0,0,129,73884,1,1605,2,4947,0,0,0,0,449,217891,4,4503,7,8853,0,0,2,2529,750,363358,5,6957,10,17817,0,0,2,2529
30847657,2,849,0,0,0,0,0,0,0,0,25,17403,0,0,0,0,0,0,0,0,129,73884,1,1605,2,4947,0,0,0,0,449,217891,4,4503,7,8853,0,0,2,2529,750,363358,5,6957,10,17817,0,0,2,2529
30847658,1,306,0,0,0,0,0,0,0,0,25,15684,0,0,0,0,0,0,0,0,147,57597,1,369,1,369,0,0,0,0,444,192492,2,1974,5,11826,0,0,0,0,749,321460,5,6957,10,17817,0,0,2,2529
30847659,1,306,0,0,0,0,0,0,0,0,25,15684,0,0,0,0,0,0,0,0,147,57597,1,369,1,369,0,0,0,0,444,192492,2,1974,5,11826,0,0,0,0,749,321460,5,6957,10,17817,0,0,2,2529
30847660,0,0,0,0,0,0,0,0,0,0,9,22851,0,0,0,0,0,0,0,0,51,83712,0,0,0,0,0,0,0,0,144,216857,3,1102,4,1499,0,0,0,0,196,343099,3,1102,6,30621,0,0,0,0
30847832,2,4926,0,0,0,0,0,0,0,0,15,13338,0,0,0,0,0,0,0,0,121,86892,0,0,0,0,0,0,0,0,231,262270,4,733,6,19588,1,10752,1,259,353,443394,6,3463,13,53201,3,13482,1,259
30847833,2,4926,0,0,0,0,0,0,0,0,15,13338,0,0,0,0,0,0,0,0,121,86892,0,0,0,0,0,0,0,0,231,262270,4,733,6,19588,1,10752,1,259,353,443394,6,3463,13,53201,3,13482,1,259
30847834,0,0,0,0,0,0,0,0,0,0,3,2317,0,0,0,0,0,0,0,0,65,64842,1,8601,2,9072,0,0,0,0,231,297234,1,8601,6,54656,0,0,0,0,378,551519,3,9942,11,60995,1,4144,0,0
30847835,0,0,0,0,0,0,0,0,0,0,3,2317,0,0,0,0,0,0,0,0,65,64842,1,8601,2,9072,0,0,0,0,231,297234,1,8601,6,54656,0,0,0,0,378,551519,3,9942,11,60995,1,4144,0,0
30847836,3,855,0,0,0,0,0,0,0,0,26,11055,0,0,0,0,0,0,0,0,112,42991,0,0,1,852,0,0,0,0,342,152478,3,17415,5,22467,3,17415,0,0,482,349178,5,23142,9,65184,3,17415,0,0
30847837,3,855,0,0,0,0,0,0,0,0,26,11055,0,0,0,0,0,0,0,0,112,42991,0,0,1,852,0,0,0,0,342,152478,3,17415,5,22467,3,17415,0,0,482,349178,5,23142,9,65184,3,17415,0,0
30847838,2,831,0,0,0,0,0,0,0,0,23,13512,0,0,0,0,0,0,0,0,121,52718,0,0,0,0,0,0,0,0,294,205167,4,19023,3,17415,3,17415,0,0,470,405712,9,96495,6,88977,3,17415,0,0
30847839,2,831,0,0,0,0,0,0,0,0,23,13512,0,0,0,0,0,0,0,0,121,52718,0,0,0,0,0,0,0,0,294,205167,4,19023,3,17415,3,17415,0,0,470,405712,9,96495,6,88977,3,17415,0,0
30847840,1,2301,0,0,0,0,0,0,0,0,8,17235,0,0,0,0,0,0,0,0,31,71133,3,11862,0,0,0,0,0,0,78,210927,10,37929,2,19680,0,0,0,0,141,338400,13,44301,2,19680,0,0,0,0
30847841,1,867,0,0,0,0,0,0,0,0,7,14570,0,0,0,0,0,0,0,0,40,84140,0,0,1,9680,0,0,0,0,97,154250,4,7122,4,15601,0,0,1,4584,166,314499,5,22695,5,20677,0,0,1,4584
30847842,1,867,0,0,0,0,0,0,0,0,7,14570,0,0,0,0,0,0,0,0,40,84140,0,0,1,9680,0,0,0,0,97,154250,4,7122,4,15601,0,0,1,4584,166,314499,5,22695,5,20677,0,0,1,4584
30847843,1,867,0,0,0,0,0,0,0,0,8,15734,0,0,0,0,0,0,0,0,41,84239,0,0,1,9680,0,0,0,0,96,153770,4,7122,4,15601,0,0,1,4584,161,309231,5,22695,5,20677,0,0,1,4584
30847844,1,867,0,0,0,0,0,0,0,0,8,15734,0,0,0,0,0,0,0,0,41,84239,0,0,1,9680,0,0,0,0,96,153770,4,7122,4,15601,0,0,1,4584,161,309231,5,22695,5,20677,0,0,1,4584
30847845,1,978,0,0,0,0,0,0,0,0,22,17057,0,0,0,0,0,0,0,0,70,42443,0,0,0,0,0,0,0,0,139,136736,2,5859,1,975,1,975,0,0,203,247446,3,7614,3,7482,2,2730,0,0
30847244,1,801,0,0,0,0,0,0,0,0,12,41415,0,0,3,17885,2,2880,0,0,32,139552,0,0,4,33374,2,2880,0,0,73,242183,0,0,6,43722,3,5688,0,0,118,421695,0,0,8,109236,3,5688,0,0
30847245,0,0,0,0,0,0,0,0,0,0,7,18710,0,0,0,0,0,0,0,0,28,104002,0,0,3,18773,2,3768,0,0,71,242582,1,1054,5,36182,3,5688,0,0,120,356975,1,1054,6,43722,3,5688,0,0
30847246,1,1833,0,0,0,0,0,0,0,0,7,41811,1,3921,0,0,0,0,0,0,51,162820,2,7821,4,17799,1,8544,0,0,114,720956,4,342204,13,423362,3,346170,0,0,174,872098,6,346434,15,424886,3,346170,0,0
30847247,1,1833,0,0,0,0,0,0,0,0,7,41811,1,3921,0,0,0,0,0,0,51,162820,2,7821,4,17799,1,8544,0,0,114,720956,4,342204,13,423362,3,346170,0,0,174,872098,6,346434,15,424886,3,346170,0,0
30847248,0,0,0,0,0,0,0,0,0,0,24,60566,0,0,1,470,0,0,0,0,69,154848,3,444,1,470,0,0,0,0,171,278721,5,16733,3,3123,2,2653,0,0,329,451433,6,16826,6,19936,2,2653,0,0
30847249,0,0,0,0,0,0,0,0,0,0,24,60566,0,0,1,470,0,0,0,0,69,154848,3,444,1,470,0,0,0,0,171,278721,5,16733,3,3123,2,2653,0,0,329,451433,6,16826,6,19936,2,2653,0,0
30847250,11,1380,0,0,0,0,0,0,0,0,47,12369,0,0,1,470,0,0,0,0,57,118424,1,1461,2,1931,1,1461,0,0,185,271693,5,16733,4,6723,2,2653,0,0,326,472188,6,16826,6,19936,2,2653,0,0
30847251,11,1380,0,0,0,0,0,0,0,0,47,12369,0,0,1,470,0,0,0,0,57,118424,1,1461,2,1931,1,1461,0,0,185,271693,5,16733,4,6723,2,2653,0,0,326,472188,6,16826,6,19936,2,2653,0,0
30847252,0,0,0,0,0,0,0,0,0,0,6,23453,0,0,0,0,0,0,0,0,23,59626,0,0,0,0,0,0,0,0,82,265518,3,14565,4,35334,0,0,0,0,175,426346,3,14565,6,60765,0,0,0,0
30847253,0,0,0,0,0,0,0,0,0,0,6,23453,0,0,0,0,0,0,0,0,23,59626,0,0,0,0,0,0,0,0,82,265518,3,14565,4,35334,0,0,0,0,175,426346,3,14565,6,60765,0,0,0,0
30847254,0,0,0,0,0,0,0,0,0,0,7,22120,0,0,0,0,0,0,0,0,23,67359,0,0,0,0,0,0,0,0,76,245039,3,14565,4,35334,0,0,0,0,167,414162,3,14565,5,36480,0,0,0,0
30847255,0,0,0,0,0,0,0,0,0,0,7,22120,0,0,0,0,0,0,0,0,23,67359,0,0,0,0,0,0,0,0,76,245039,3,14565,4,35334,0,0,0,0,167,414162,3,14565,5,36480,0,0,0,0
30847256,0,0,0,0,0,0,0,0,0,0,13,51706,0,0,1,470,0,0,0,0,72,175872,2,14989,1,470,0,0,0,0,127,279295,5,16733,3,3123,2,2653,0,0,254,457737,6,16826,6,19936,2,2653,0,0
30847257,0,0,0,0,0,0,0,0,0,0,51,12705,0,0,0,0,0,0,0,0,233,59436,0,0,0,0,0,0,0,0,475,180823,0,0,1,7620,0,0,0,0,660,354792,1,2706,1,7620,0,0,0,0
30847462,0,0,0,0,0,0,0,0,0,0,20,11964,0,0,0,0,0,0,0,0,109,72787,0,0,0,0,0,0,0,0,191,228876,1,732,4,6844,0,0,1,732,293,353902,2,6069,10,22574,1,1899,2,6069
30847463,0,0,0,0,0,0,0,0,0,0,20,11964,0,0,0,0,0,0,0,0,109,72787,0,0,0,0,0,0,0,0,191,228876,1,732,4,6844,0,0,1,732,293,353902,2,6069,10,22574,1,1899,2,6069
30847464,1,5754,0,0,0,0,0,0,0,0,20,35253,0,0,0,0,0,0,0,0,77,150165,3,15129,3,15129,0,0,1,5352,196,383250,6,26502,4,21375,0,0,1,5352,276,467412,7,26732,6,24314,1,230,1,5352
30847465,1,5754,0,0,0,0,0,0,0,0,20,35253,0,0,0,0,0,0,0,0,77,150165,3,15129,3,15129,0,0,1,5352,196,383250,6,26502,4,21375,0,0,1,5352,276,467412,7,26732,6,24314,1,230,1,5352
30847466,1,5754,0,0,0,0,0,0,0,0,20,35253,0,0,0,0,0,0,0,0,77,150165,3,15129,3,15129,0,0,1,5352,196,383250,6,26502,4,21375,0,0,1,5352,276,467412,7,26732,6,24314,1,230,1,5352
30847467,0,0,0,0,0,0,0,0,0,0,6,16425,1,480,1,480,0,0,0,0,38,115998,1,480,4,22032,1,5067,0,0,82,287665,1,480,6,39003,1,5067,0,0,214,418802,2,5955,8,51972,1,5067,0,0
30847468,0,0,0,0,0,0,0,0,0,0,6,16425,1,480,1,480,0,0,0,0,38,115998,1,480,4,22032,1,5067,0,0,82,287665,1,480,6,39003,1,5067,0,0,214,418802,2,5955,8,51972,1,5067,0,0
30847469,0,0,0,0,0,0,0,0,0,0,6,18339,1,480,1,480,0,0,0,0,34,108966,1,480,4,22032,1,5067,0,0,84,294310,1,480,6,39003,1,5067,0,0,222,423650,2,5955,8,51972,1,5067,0,0
30847470,0,0,0,0,0,0,0,0,0,0,6,18339,1,480,1,480,0,0,0,0,34,108966,1,480,4,22032,1,5067,0,0,84,294310,1,480,6,39003,1,5067,0,0,222,423650,2,5955,8,51972,1,5067,0,0
30847471,0,0,0,0,0,0,0,0,0,0,9,14847,0,0,0,0,0,0,0,0,35,101832,1,480,3,16197,1,5067,0,0,81,257205,1,480,6,39003,1,5067,0,0,246,454085,2,5955,8,51972,1,5067,0,0
30847472,0,0,0,0,0,0,0,0,0,0,9,14847,0,0,0,0,0,0,0,0,35,101832,1,480,3,16197,1,5067,0,0,81,257205,1,480,6,39003,1,5067,0,0,246,454085,2,5955,8,51972,1,5067,0,0
30847473,1,3256,0,0,0,0,0,0,0,0,7,39216,1,7960,1,7960,1,7960,0,0,37,152225,3,13903,3,13903,3,13903,1,4380,140,372837,6,17182,6,28894,6,28894,2,4860,357,546668,7,18304,7,30016,6,28894,2,4860
30847661,0,0,0,0,0,0,0,0,0,0,9,22851,0,0,0,0,0,0,0,0,51,83712,0,0,0,0,0,0,0,0,144,216857,3,1102,4,1499,0,0,0,0,196,343099,3,1102,6,30621,0,0,0,0
30847662,0,0,0,0,0,0,0,0,0,0,9,22851,0,0,0,0,0,0,0,0,50,87121,0,0,0,0,0,0,0,0,151,228693,3,1102,4,1499,0,0,0,0,196,341668,3,1102,6,30621,0,0,0,0
30847663,0,0,0,0,0,0,0,0,0,0,9,22851,0,0,0,0,0,0,0,0,50,87121,0,0,0,0,0,0,0,0,151,228693,3,1102,4,1499,0,0,0,0,196,341668,3,1102,6,30621,0,0,0,0
30847664,1,882,0,0,0,0,0,0,0,0,11,11916,2,3483,1,2283,0,0,1,2283,56,66050,2,3483,2,3690,0,0,1,2283,151,361611,3,3621,6,85965,0,0,1,2283,274,560593,5,8835,6,85965,0,0,1,2283
30847665,1,882,0,0,0,0,0,0,0,0,11,11916,2,3483,1,2283,0,0,1,2283,56,66050,2,3483,2,3690,0,0,1,2283,151,361611,3,3621,6,85965,0,0,1,2283,274,560593,5,8835,6,85965,0,0,1,2283
30847666,5,1197,0,0,0,0,0,0,0,0,34,9138,0,0,0,0,0,0,0,0,143,52560,1,369,3,6879,0,0,0,0,392,143403,1,369,3,6879,0,0,0,0,699,323748,3,3444,7,17622,0,0,1,1470
30847667,5,1197,0,0,0,0,0,0,0,0,34,9138,0,0,0,0,0,0,0,0,143,52560,1,369,3,6879,0,0,0,0,392,143403,1,369,3,6879,0,0,0,0,699,323748,3,3444,7,17622,0,0,1,1470
30847668,2,708,0,0,0,0,0,0,0,0,43,13122,0,0,0,0,0,0,0,0,164,59337,1,1470,1,1470,0,0,1,1470,365,231648,5,36999,6,40341,1,7812,1,1470,564,484598,6,39993,9,53958,1,7812,1,1470
30847669,2,708,0,0,0,0,0,0,0,0,43,13122,0,0,0,0,0,0,0,0,164,59337,1,1470,1,1470,0,0,1,1470,365,231648,5,36999,6,40341,1,7812,1,1470,564,484598,6,39993,9,53958,1,7812,1,1470
30847670,4,1251,0,0,0,0,0,0,0,0,36,11421,0,0,0,0,0,0,0,0,151,61686,2,4830,2,4830,0,0,1,1470,364,245580,5,36999,7,40908,1,7812,1,1470,550,515010,7,41598,12,59802,1,7812,1,1470
30847671,4,1251,0,0,0,0,0,0,0,0,36,11421,0,0,0,0,0,0,0,0,151,61686,2,4830,2,4830,0,0,1,1470,364,245580,5,36999,7,40908,1,7812,1,1470,550,515010,7,41598,12,59802,1,7812,1,1470
30847672,1,981,0,0,0,0,0,0,0,0,12,14730,0,0,0,0,0,0,0,0,65,79566,2,1338,1,138,0,0,0,0,150,218090,3,3621,5,12324,0,0,1,2283,227,621357,5,8277,10,175822,2,58583,1,2283
30847846,1,978,0,0,0,0,0,0,0,0,22,17057,0,0,0,0,0,0,0,0,70,42443,0,0,0,0,0,0,0,0,139,136736,2,5859,1,975,1,975,0,0,203,247446,3,7614,3,7482,2,2730,0,0
30847847,2,714,0,0,0,0,0,0,0,0,28,11076,0,0,0,0,0,0,0,0,121,52365,0,0,2,1767,0,0,0,0,342,160438,0,0,5,5398,0,0,0,0,451,345462,1,168,10,6837,0,0,0,0
30847848,2,714,0,0,0,0,0,0,0,0,28,11076,0,0,0,0,0,0,0,0,121,52365,0,0,2,1767,0,0,0,0,342,160438,0,0,5,5398,0,0,0,0,451,345462,1,168,10,6837,0,0,0,0
30847849,1,432,0,0,0,0,0,0,0,0,26,10473,0,0,0,0,0,0,0,0,115,45675,0,0,2,1767,0,0,0,0,334,161593,0,0,6,4822,0,0,0,0,441,335034,1,168,10,6837,0,0,0,0
30847850,1,432,0,0,0,0,0,0,0,0,26,10473,0,0,0,0,0,0,0,0,115,45675,0,0,2,1767,0,0,0,0,334,161593,0,0,6,4822,0,0,0,0,441,335034,1,168,10,6837,0,0,0,0
30847851,2,615,0,0,0,0,0,0,0,0,22,12060,0,0,0,0,0,0,0,0,90,37701,0,0,1,888,0,0,0,0,303,147760,0,0,6,4822,0,0,0,0,439,339306,1,168,11,7215,0,0,0,0
30847852,2,615,0,0,0,0,0,0,0,0,22,12060,0,0,0,0,0,0,0,0,90,37701,0,0,1,888,0,0,0,0,303,147760,0,0,6,4822,0,0,0,0,439,339306,1,168,11,7215,0,0,0,0
30847853,0,0,0,0,0,0,0,0,0,0,5,8301,0,0,1,1755,0,0,0,0,43,89560,2,9282,4,8675,0,0,0,0,158,202659,9,19920,5,13751,0,0,0,0,416,351636,12,37878,10,15493,0,0,0,0
30847854,0,0,0,0,0,0,0,0,0,0,5,8301,0,0,1,1755,0,0,0,0,43,89560,2,9282,4,8675,0,0,0,0,158,202659,9,19920,5,13751,0,0,0,0,416,351636,12,37878,10,15493,0,0,0,0
30847855,0,0,0,0,0,0,0,0,0,0,12,19584,0,0,0,0,0,0,0,0,30,75426,0,0,0,0,0,0,0,0,114,244889,1,453,1,453,0,0,0,0,192,492994,1,453,3,32131,0,0,0,0
30847856,0,0,0,0,0,0,0,0,0,0,12,19584,0,0,0,0,0,0,0,0,30,75426,0,0,0,0,0,0,0,0,114,244889,1,453,1,453,0,0,0,0,192,492994,1,453,3,32131,0,0,0,0
30847857,1,1132,0,0,0,0,0,0,0,0,12,12556,1,169,1,169,0,0,0,0,62,90312,1,169,2,1783,0,0,0,0,184,321134,1,169,4,8456,1,4144,0,0,354,499847,1,169,14,48139,1,4144,0,0
30847258,0,0,0,0,0,0,0,0,0,0,53,13122,0,0,0,0,0,0,0,0,231,59919,0,0,0,0,0,0,0,0,464,159587,0,0,0,0,0,0,0,0,650,351663,1,2706,1,7620,0,0,0,0
30847259,0,0,0,0,0,0,0,0,0,0,1,63256,0,0,1,63256,0,0,0,0,9,118861,0,0,3,82387,1,6030,0,0,32,463552,0,0,8,236229,3,17781,0,0,73,883673,1,6006,16,462548,4,30641,0,0
30847260,0,0,0,0,0,0,0,0,0,0,2,69286,0,0,2,69286,1,6030,0,0,9,138237,0,0,2,69286,1,6030,0,0,30,480751,0,0,7,225599,1,6030,0,0,63,965910,0,0,18,548103,4,93595,0,0
30847261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,125809,0,0,3,97159,0,0,0,0,41,385175,2,6309,9,167841,3,17781,0,0,117,884926,2,6309,13,411213,3,17781,0,0
30847262,0,0,0,0,0,0,0,0,0,0,2,705,0,0,0,0,0,0,0,0,10,123271,0,0,3,97159,1,4785,0,0,36,298695,3,7194,9,156930,3,17781,0,0,155,784726,3,7194,12,391871,3,17781,0,0
30847263,1,3546,0,0,0,0,0,0,0,0,8,37219,0,0,0,0,0,0,0,0,55,178708,4,7977,4,7977,4,7977,2,4860,112,345222,7,18304,6,17059,5,15937,2,4860,207,594138,8,23230,8,30742,6,28894,2,4860
30847264,1,3546,0,0,0,0,0,0,0,0,8,37219,0,0,0,0,0,0,0,0,55,178708,4,7977,4,7977,4,7977,2,4860,112,345222,7,18304,6,17059,5,15937,2,4860,207,594138,8,23230,8,30742,6,28894,2,4860
30847265,1,3546,0,0,0,0,0,0,0,0,8,37219,0,0,0,0,0,0,0,0,55,178708,4,7977,4,7977,4,7977,2,4860,112,345222,7,18304,6,17059,5,15937,2,4860,207,594138,8,23230,8,30742,6,28894,2,4860
30847266,1,3546,0,0,0,0,0,0,0,0,8,37219,0,0,0,0,0,0,0,0,55,178708,4,7977,4,7977,4,7977,2,4860,112,345222,7,18304,6,17059,5,15937,2,4860,207,594138,8,23230,8,30742,6,28894,2,4860
30847267,1,3546,0,0,0,0,0,0,0,0,8,37219,0,0,0,0,0,0,0,0,55,178708,4,7977,4,7977,4,7977,2,4860,112,345222,7,18304,6,17059,5,15937,2,4860,207,594138,8,23230,8,30742,6,28894,2,4860
30847268,1,3546,0,0,0,0,0,0,0,0,8,37219,0,0,0,0,0,0,0,0,55,178708,4,7977,4,7977,4,7977,2,4860,112,345222,7,18304,6,17059,5,15937,2,4860,207,594138,8,23230,8,30742,6,28894,2,4860
30847269,0,0,0,0,0,0,0,0,0,0,4,117595,0,0,0,0,0,0,0,0,18,473657,0,0,1,30,0,0,0,0,69,1423507,2,2583,16,80226,2,16118,1,570,122,2665713,5,9507,23,125957,2,16118,3,7248
