FID,BTAWithin100m,BTAWithin100mWithAmenityData,BTAWithin100mWithNameData,BTAWithin100mWithReligionData,BTAWithin100mWithWebsiteData,BTAWithin225m,BTAWithin225mWithAmenityData,BTAWithin225mWithNameData,BTAWithin225mWithReligionData,BTAWithin225mWithWebsiteData,BTAWithin25m,BTAWithin25mWithAmenityData,BTAWithin25mWithNameData,BTAWithin400m,BTAWithin400mWithAmenityData,BTAWithin400mWithNameData,BTAWithin400mWithReligionData,BTAWithin400mWithWebsiteData,BTAWithin625m,BTAWithin625mWithAmenityData,BTAWithin625mWithNameData,BTAWithin625mWithReligionData,BTAWithin625mWithWebsiteData,BuildingsWithin100m,BuildingsWithin100mWithAmenityData,BuildingsWithin100mWithNameData,BuildingsWithin100mWithReligionData,BuildingsWithin100mWithWebsiteData,BuildingsWithin225m,BuildingsWithin225mWithAmenityData,BuildingsWithin225mWithNameData,BuildingsWithin225mWithReligionData,BuildingsWithin225mWithWebsiteData,BuildingsWithin25m,BuildingsWithin400m,BuildingsWithin400mWithAmenityData,BuildingsWithin400mWithNameData,BuildingsWithin400mWithReligionData,BuildingsWithin400mWithWebsiteData,BuildingsWithin625m,BuildingsWithin625mWithAmenityData,BuildingsWithin625mWithNameData,BuildingsWithin625mWithReligionData,BuildingsWithin625mWithWebsiteData,END_DAY_0,END_MONTH_0,END_TIME_0,END_TIME_1,START_DAY_1,START_TIME_0,START_TIME_1,VF_PLATSER_0,END_TIME_0_nan_mask,START_TIME_0_nan_mask,START_WEEKDAY_0_nan_mask,VEHICLE_0_nan_mask,VF_PLATS_TYP_0_nan_mask
30872468,22881.0,0.0,3441.0,0.0,0.0,108139.0,0.0,28140.0,0.0,0.0,9584.0,0.0,0.0,319140.0,0.0,70803.0,0.0,0.0,822157.0,0.0,185079.0,0.0,0.0,5,0,1,0,0,33,0,10,0,0,1,100,0,28,0,0,203,0,34,0,0,30,4,900,0,1,1400,0,22,1,1,1,1,1
30872469,89851.0,0.0,12894.0,0.0,0.0,318512.0,0.0,62928.0,0.0,0.0,0.0,0.0,0.0,837147.0,0.0,152919.0,0.0,0.0,1342058.0,3087.0,202605.0,3087.0,0.0,6,0,1,0,0,30,0,3,0,0,0,80,0,6,0,0,156,1,17,1,0,0,0,0,0,0,600,0,0,1,1,1,1,1
30872470,33507.0,0.0,22353.0,0.0,0.0,352096.0,0.0,22353.0,0.0,0.0,0.0,0.0,0.0,1007733.0,3954.0,243471.0,3954.0,6556.0,1717328.0,5382.0,387883.0,3954.0,6556.0,3,0,2,0,0,26,0,2,0,0,0,68,1,9,1,1,188,2,30,1,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30872471,53738.0,0.0,0.0,0.0,0.0,366501.0,0.0,1740.0,0.0,0.0,0.0,0.0,0.0,684579.0,0.0,2304.0,0.0,0.0,1034706.0,0.0,163037.0,0.0,13455.0,4,0,0,0,0,20,0,2,0,0,0,46,0,3,0,0,95,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30872472,102793.0,0.0,0.0,0.0,0.0,392276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090929.0,327.0,92674.0,0.0,0.0,1894121.0,1371.0,194940.0,1044.0,31437.0,2,0,0,0,0,21,0,0,0,0,0,77,1,5,0,0,204,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30872473,20331.0,0.0,2877.0,0.0,0.0,349448.0,0.0,4830.0,0.0,0.0,10992.0,0.0,0.0,729280.0,1647.0,78641.0,1647.0,0.0,1337887.0,2379.0,110777.0,2379.0,327.0,10,0,1,0,0,46,0,2,0,0,2,149,1,12,1,0,289,2,21,2,1,0,0,0,0,0,600,0,16,1,1,1,1,1
30872474,104166.0,0.0,6984.0,0.0,0.0,400882.0,1428.0,32003.0,0.0,0.0,0.0,0.0,0.0,834956.0,1428.0,32107.0,0.0,0.0,2028695.0,5901.0,372768.0,4473.0,26005.0,5,0,1,0,0,26,1,3,0,0,0,67,1,4,0,0,166,3,18,2,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30871859,19140.0,0.0,5780.0,0.0,0.0,128803.0,51240.0,84771.0,0.0,0.0,0.0,0.0,0.0,426014.0,55194.0,228468.0,3954.0,120352.0,1414421.0,55194.0,600251.0,3954.0,150855.0,9,0,2,0,0,34,1,6,0,0,0,62,2,11,1,2,121,2,27,1,4,0,0,0,0,0,600,0,0,1,1,1,1,1
30871860,212223.0,0.0,0.0,0.0,0.0,408197.0,0.0,70920.0,0.0,0.0,3366.0,0.0,0.0,868539.0,0.0,99116.0,0.0,13455.0,1157479.0,0.0,167734.0,0.0,13455.0,4,0,0,0,0,17,0,1,0,0,1,65,0,4,0,1,146,0,11,0,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30871861,200241.0,0.0,0.0,0.0,0.0,465121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831365.0,0.0,86090.0,0.0,0.0,1057260.0,0.0,163645.0,0.0,13455.0,4,0,0,0,0,20,0,0,0,0,0,55,0,4,0,0,114,0,10,0,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30871862,61628.0,0.0,0.0,0.0,0.0,390503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660584.0,0.0,15170.0,0.0,0.0,945425.0,0.0,151019.0,0.0,13455.0,3,0,0,0,0,13,0,0,0,0,0,42,0,3,0,0,82,0,8,0,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30871863,15156.0,0.0,0.0,0.0,0.0,96904.0,0.0,29001.0,0.0,0.0,0.0,0.0,0.0,552295.0,0.0,156305.0,0.0,0.0,1298998.0,0.0,238501.0,0.0,0.0,15,0,0,0,0,31,0,3,0,0,0,61,0,7,0,0,183,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30871864,17079.0,0.0,0.0,0.0,0.0,68079.0,0.0,0.0,0.0,0.0,7068.0,0.0,0.0,155032.0,0.0,935.0,0.0,0.0,484544.0,5859.0,104653.0,0.0,14430.0,4,0,0,0,0,24,0,0,0,0,1,73,0,2,0,0,152,2,8,0,2,31,10,0,900,1,0,1400,0,0,0,0,1,1
30871865,17079.0,0.0,0.0,0.0,0.0,68079.0,0.0,0.0,0.0,0.0,7068.0,0.0,0.0,155032.0,0.0,935.0,0.0,0.0,484544.0,5859.0,104653.0,0.0,14430.0,4,0,0,0,0,24,0,0,0,0,1,73,0,2,0,0,152,2,8,0,2,31,10,900,0,1,1400,0,0,1,1,1,1,1
30871866,17079.0,0.0,0.0,0.0,0.0,68079.0,0.0,0.0,0.0,0.0,7068.0,0.0,0.0,155032.0,0.0,935.0,0.0,0.0,484544.0,5859.0,104653.0,0.0,14430.0,4,0,0,0,0,24,0,0,0,0,1,73,0,2,0,0,152,2,8,0,2,30,4,900,0,1,1400,0,0,1,1,1,1,1
30871867,11469.0,0.0,0.0,0.0,0.0,370835.0,0.0,84350.0,0.0,0.0,0.0,0.0,0.0,743695.0,0.0,97805.0,0.0,13455.0,1163000.0,0.0,167170.0,0.0,13455.0,3,0,0,0,0,18,0,2,0,0,0,57,0,3,0,1,149,0,10,0,1,31,10,0,900,1,0,1700,0,0,0,0,1,1
30871868,11469.0,0.0,0.0,0.0,0.0,370835.0,0.0,84350.0,0.0,0.0,0.0,0.0,0.0,743695.0,0.0,97805.0,0.0,13455.0,1163000.0,0.0,167170.0,0.0,13455.0,3,0,0,0,0,18,0,2,0,0,0,57,0,3,0,1,149,0,10,0,1,31,10,900,0,1,1700,0,0,1,1,1,1,1
30871869,11469.0,0.0,0.0,0.0,0.0,370835.0,0.0,84350.0,0.0,0.0,0.0,0.0,0.0,743695.0,0.0,97805.0,0.0,13455.0,1163000.0,0.0,167170.0,0.0,13455.0,3,0,0,0,0,18,0,2,0,0,0,57,0,3,0,1,149,0,10,0,1,30,4,900,0,1,1700,0,0,1,1,1,1,1
30871870,25894.0,0.0,0.0,0.0,0.0,240886.0,0.0,42672.0,0.0,0.0,1473.0,0.0,0.0,658771.0,0.0,155697.0,0.0,0.0,1297624.0,3087.0,231203.0,3087.0,0.0,11,0,0,0,0,37,0,3,0,0,1,65,0,6,0,0,184,1,39,1,0,0,0,900,0,0,1400,0,0,1,1,1,1,1
30871871,27938.0,0.0,0.0,0.0,0.0,224917.0,0.0,18060.0,0.0,18060.0,3651.0,0.0,0.0,525649.0,0.0,18060.0,0.0,18060.0,1547583.0,10908.0,158670.0,696.0,18060.0,7,0,0,0,0,29,0,1,0,1,1,56,0,1,0,1,132,4,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30872057,15039.0,0.0,0.0,0.0,0.0,156613.0,0.0,74237.0,0.0,8376.0,0.0,0.0,0.0,347528.0,8784.0,193564.0,0.0,8376.0,812714.0,8784.0,265535.0,0.0,26436.0,3,0,0,0,0,17,0,4,0,1,0,54,2,16,0,1,127,2,40,0,2,30,4,0,0,1,600,0,0,1,1,1,1,1
30872058,28362.0,0.0,0.0,0.0,0.0,152247.0,8970.0,10629.0,0.0,8970.0,0.0,0.0,0.0,744546.0,19305.0,42131.0,10335.0,8970.0,2685401.0,83955.0,230741.0,32367.0,169065.0,2,0,0,0,0,13,1,2,0,1,0,72,3,14,2,1,215,10,37,7,8,0,0,0,0,0,600,0,0,1,1,1,1,1
30872059,49206.0,0.0,0.0,0.0,0.0,156139.0,0.0,0.0,0.0,0.0,5165.0,0.0,0.0,232898.0,0.0,1176.0,0.0,0.0,407235.0,0.0,34973.0,0.0,0.0,14,0,0,0,0,40,0,0,0,0,1,75,0,2,0,0,138,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30872060,57900.0,0.0,0.0,0.0,0.0,260148.0,0.0,12627.0,0.0,0.0,0.0,0.0,0.0,732892.0,3954.0,81199.0,3954.0,6556.0,1484950.0,56622.0,392826.0,3954.0,6556.0,2,0,0,0,0,20,0,2,0,0,0,85,1,15,1,1,148,3,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30872061,5082.0,0.0,0.0,0.0,0.0,180615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416218.0,3954.0,62044.0,3954.0,6556.0,1194446.0,55194.0,388743.0,3954.0,120352.0,1,0,0,0,0,17,0,0,0,0,0,68,1,13,1,1,119,2,22,1,2,0,0,900,0,0,1400,0,0,1,1,1,1,1
30872062,44854.0,0.0,0.0,0.0,0.0,117584.0,0.0,25858.0,0.0,0.0,2556.0,0.0,0.0,399065.0,0.0,188311.0,0.0,0.0,764064.0,0.0,236267.0,0.0,0.0,15,0,0,0,0,44,0,10,0,0,1,102,0,33,0,0,175,0,36,0,0,31,10,0,900,1,0,1400,0,0,0,0,1,1
30872063,44854.0,0.0,0.0,0.0,0.0,117584.0,0.0,25858.0,0.0,0.0,2556.0,0.0,0.0,399065.0,0.0,188311.0,0.0,0.0,764064.0,0.0,236267.0,0.0,0.0,15,0,0,0,0,44,0,10,0,0,1,102,0,33,0,0,175,0,36,0,0,31,10,900,0,1,1400,0,0,1,1,1,1,1
30872064,44854.0,0.0,0.0,0.0,0.0,117584.0,0.0,25858.0,0.0,0.0,2556.0,0.0,0.0,399065.0,0.0,188311.0,0.0,0.0,764064.0,0.0,236267.0,0.0,0.0,15,0,0,0,0,44,0,10,0,0,1,102,0,33,0,0,175,0,36,0,0,30,4,900,0,1,1400,0,0,1,1,1,1,1
30872065,34381.0,0.0,0.0,0.0,0.0,127080.0,0.0,27999.0,0.0,0.0,2345.0,0.0,0.0,383668.0,0.0,161553.0,0.0,0.0,781852.0,0.0,217253.0,0.0,0.0,14,0,0,0,0,48,0,12,0,0,1,104,0,30,0,0,184,0,36,0,0,31,10,0,900,1,0,1400,0,0,0,0,1,1
30872066,34381.0,0.0,0.0,0.0,0.0,127080.0,0.0,27999.0,0.0,0.0,2345.0,0.0,0.0,383668.0,0.0,161553.0,0.0,0.0,781852.0,0.0,217253.0,0.0,0.0,14,0,0,0,0,48,0,12,0,0,1,104,0,30,0,0,184,0,36,0,0,31,10,900,0,1,1400,0,0,1,1,1,1,1
30872067,34381.0,0.0,0.0,0.0,0.0,127080.0,0.0,27999.0,0.0,0.0,2345.0,0.0,0.0,383668.0,0.0,161553.0,0.0,0.0,781852.0,0.0,217253.0,0.0,0.0,14,0,0,0,0,48,0,12,0,0,1,104,0,30,0,0,184,0,36,0,0,30,4,900,0,1,1400,0,0,1,1,1,1,1
30872068,42733.0,0.0,0.0,0.0,0.0,109542.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,208362.0,0.0,1176.0,0.0,0.0,372102.0,975.0,10289.0,0.0,975.0,11,0,0,0,0,37,0,2,0,0,0,65,0,2,0,0,125,1,6,0,1,31,10,0,900,1,0,1400,0,0,0,0,1,1
30872256,52374.0,0.0,17760.0,0.0,0.0,319468.0,0.0,80688.0,0.0,0.0,0.0,0.0,0.0,579275.0,0.0,80688.0,0.0,0.0,1414152.0,3783.0,238490.0,3783.0,0.0,5,0,1,0,0,29,0,4,0,0,0,83,0,4,0,0,169,2,36,2,0,0,0,0,0,0,600,0,0,1,1,1,1,1
30872257,2910.0,0.0,0.0,0.0,0.0,326237.0,0.0,32003.0,0.0,0.0,0.0,0.0,0.0,897047.0,4233.0,176960.0,4233.0,7945.0,1950769.0,6300.0,354350.0,4473.0,11913.0,2,0,0,0,0,20,0,3,0,0,0,71,1,9,1,1,171,5,21,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1
30872258,23484.0,0.0,0.0,0.0,0.0,123857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341638.0,0.0,21375.0,0.0,0.0,1069001.0,10212.0,174840.0,0.0,18060.0,6,0,0,0,0,18,0,0,0,0,0,53,0,8,0,0,109,3,13,0,1,0,0,900,0,0,1400,0,0,1,1,1,1,1
30872259,77877.0,0.0,18060.0,0.0,18060.0,212460.0,0.0,18060.0,0.0,18060.0,0.0,0.0,0.0,464199.0,9480.0,20541.0,696.0,18060.0,1207520.0,13995.0,140295.0,3783.0,26436.0,4,0,1,0,1,23,0,1,0,1,0,55,3,2,1,1,119,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1
30872260,29239.0,0.0,0.0,0.0,0.0,126335.0,0.0,0.0,0.0,0.0,8828.0,0.0,0.0,280466.0,0.0,39908.0,0.0,0.0,701250.0,0.0,156766.0,0.0,0.0,5,0,0,0,0,33,0,0,0,0,1,91,0,15,0,0,196,0,33,0,0,31,10,0,900,1,0,1400,0,0,0,0,1,1
30872261,29239.0,0.0,0.0,0.0,0.0,126335.0,0.0,0.0,0.0,0.0,8828.0,0.0,0.0,280466.0,0.0,39908.0,0.0,0.0,701250.0,0.0,156766.0,0.0,0.0,5,0,0,0,0,33,0,0,0,0,1,91,0,15,0,0,196,0,33,0,0,31,10,900,0,1,1400,0,0,1,1,1,1,1
30872262,29239.0,0.0,0.0,0.0,0.0,126335.0,0.0,0.0,0.0,0.0,8828.0,0.0,0.0,280466.0,0.0,39908.0,0.0,0.0,701250.0,0.0,156766.0,0.0,0.0,5,0,0,0,0,33,0,0,0,0,1,91,0,15,0,0,196,0,33,0,0,30,4,900,0,1,1400,0,0,1,1,1,1,1
30872263,54445.0,0.0,47773.0,0.0,0.0,126634.0,0.0,82349.0,0.0,8376.0,0.0,0.0,0.0,322359.0,8784.0,183166.0,0.0,8376.0,587599.0,8784.0,244994.0,0.0,8376.0,5,0,2,0,0,16,0,6,0,1,0,53,2,14,0,1,126,2,38,0,1,31,10,0,0,1,0,600,0,0,0,0,1,1
30872264,54445.0,0.0,47773.0,0.0,0.0,126634.0,0.0,82349.0,0.0,8376.0,0.0,0.0,0.0,322359.0,8784.0,183166.0,0.0,8376.0,587599.0,8784.0,244994.0,0.0,8376.0,5,0,2,0,0,16,0,6,0,1,0,53,2,14,0,1,126,2,38,0,1,31,10,0,0,1,600,0,0,1,1,1,1,1
30872265,54445.0,0.0,47773.0,0.0,0.0,126634.0,0.0,82349.0,0.0,8376.0,0.0,0.0,0.0,322359.0,8784.0,183166.0,0.0,8376.0,587599.0,8784.0,244994.0,0.0,8376.0,5,0,2,0,0,16,0,6,0,1,0,53,2,14,0,1,126,2,38,0,1,30,4,0,0,1,600,0,0,1,1,1,1,1
30872266,53911.0,0.0,47773.0,0.0,0.0,123268.0,0.0,82349.0,0.0,8376.0,0.0,0.0,0.0,306744.0,8784.0,178708.0,0.0,8376.0,505143.0,8784.0,234377.0,0.0,8376.0,3,0,2,0,0,14,0,6,0,1,0,45,2,11,0,1,126,2,35,0,1,31,10,0,0,1,0,600,0,0,0,0,1,1
30872267,53911.0,0.0,47773.0,0.0,0.0,123268.0,0.0,82349.0,0.0,8376.0,0.0,0.0,0.0,306744.0,8784.0,178708.0,0.0,8376.0,505143.0,8784.0,234377.0,0.0,8376.0,3,0,2,0,0,14,0,6,0,1,0,45,2,11,0,1,126,2,35,0,1,31,10,0,0,1,600,0,0,1,1,1,1,1
30872268,53911.0,0.0,47773.0,0.0,0.0,123268.0,0.0,82349.0,0.0,8376.0,0.0,0.0,0.0,306744.0,8784.0,178708.0,0.0,8376.0,505143.0,8784.0,234377.0,0.0,8376.0,3,0,2,0,0,14,0,6,0,1,0,45,2,11,0,1,126,2,35,0,1,30,4,0,0,1,600,0,0,1,1,1,1,1
30872269,63889.0,0.0,0.0,0.0,0.0,288823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896073.0,3087.0,23261.0,3087.0,0.0,1826284.0,9444.0,211348.0,8016.0,18060.0,5,0,0,0,0,16,0,0,0,0,0,44,1,2,1,0,152,4,9,3,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30872270,90240.0,0.0,0.0,0.0,0.0,350176.0,0.0,0.0,0.0,0.0,1839.0,0.0,0.0,895282.0,3087.0,23261.0,3087.0,0.0,1618312.0,9444.0,80038.0,8016.0,18060.0,5,0,0,0,0,17,0,0,0,0,1,46,1,2,1,0,144,4,8,3,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30872475,86445.0,0.0,8463.0,0.0,0.0,369322.0,0.0,32003.0,0.0,0.0,4479.0,0.0,0.0,946989.0,1428.0,163417.0,0.0,0.0,1987024.0,5901.0,368295.0,4473.0,26005.0,7,0,2,0,0,25,0,3,0,0,1,66,1,5,0,0,166,3,20,2,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30872476,89244.0,0.0,0.0,0.0,0.0,243793.0,0.0,13430.0,0.0,0.0,0.0,0.0,0.0,618061.0,0.0,97805.0,0.0,13455.0,942347.0,0.0,100153.0,0.0,13455.0,7,0,0,0,0,22,0,1,0,0,0,43,0,3,0,1,108,0,6,0,1,0,0,0,1700,0,0,800,0,0,0,0,1,1
30872477,32840.0,0.0,0.0,0.0,0.0,483408.0,0.0,1311.0,0.0,0.0,0.0,0.0,0.0,839111.0,0.0,86654.0,0.0,0.0,1058228.0,0.0,163037.0,0.0,13455.0,2,0,0,0,0,25,0,1,0,0,0,58,0,5,0,0,112,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30872478,40050.0,0.0,0.0,0.0,0.0,189690.0,0.0,106349.0,0.0,0.0,9395.0,0.0,0.0,402886.0,0.0,188311.0,0.0,0.0,738974.0,0.0,236267.0,0.0,0.0,13,0,0,0,0,41,0,11,0,0,2,95,0,33,0,0,167,0,36,0,0,31,10,0,900,1,0,1400,0,0,0,0,1,1
30872479,40050.0,0.0,0.0,0.0,0.0,189690.0,0.0,106349.0,0.0,0.0,9395.0,0.0,0.0,402886.0,0.0,188311.0,0.0,0.0,738974.0,0.0,236267.0,0.0,0.0,13,0,0,0,0,41,0,11,0,0,2,95,0,33,0,0,167,0,36,0,0,31,10,900,0,1,1400,0,0,1,1,1,1,1
30872480,40050.0,0.0,0.0,0.0,0.0,189690.0,0.0,106349.0,0.0,0.0,9395.0,0.0,0.0,402886.0,0.0,188311.0,0.0,0.0,738974.0,0.0,236267.0,0.0,0.0,13,0,0,0,0,41,0,11,0,0,2,95,0,33,0,0,167,0,36,0,0,30,4,900,0,1,1400,0,0,1,1,1,1,1
30872481,153040.0,0.0,0.0,0.0,0.0,310706.0,0.0,52221.0,0.0,0.0,0.0,0.0,0.0,846114.0,0.0,136152.0,0.0,0.0,1342350.0,0.0,185494.0,0.0,13455.0,5,0,0,0,0,26,0,3,0,0,0,79,0,7,0,0,149,0,12,0,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30872482,72819.0,0.0,0.0,0.0,0.0,405919.0,0.0,1740.0,0.0,0.0,0.0,0.0,0.0,696046.0,0.0,2304.0,0.0,0.0,1108193.0,0.0,163037.0,0.0,13455.0,5,0,0,0,0,24,0,2,0,0,0,51,0,3,0,0,115,0,9,0,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30872483,113215.0,0.0,0.0,0.0,0.0,460052.0,0.0,14205.0,0.0,0.0,0.0,0.0,0.0,849234.0,0.0,136152.0,0.0,0.0,1345080.0,0.0,185494.0,0.0,13455.0,4,0,0,0,0,25,0,2,0,0,0,79,0,7,0,0,151,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30872484,30670.0,0.0,104.0,0.0,0.0,296945.0,0.0,32107.0,0.0,0.0,7484.0,0.0,0.0,993669.0,1428.0,325033.0,0.0,7945.0,2057904.0,1668.0,434976.0,240.0,11913.0,6,0,1,0,0,40,0,4,0,0,1,66,1,8,0,1,174,2,25,1,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30872485,46520.0,0.0,104.0,0.0,0.0,311911.0,0.0,45835.0,0.0,0.0,0.0,0.0,0.0,886880.0,1428.0,258713.0,0.0,7945.0,2049142.0,1668.0,438233.0,240.0,14501.0,6,0,1,0,0,33,0,2,0,0,0,70,1,10,0,1,173,2,27,1,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30871872,31505.0,0.0,0.0,0.0,0.0,209211.0,0.0,123240.0,0.0,0.0,6888.0,0.0,0.0,426384.0,0.0,212981.0,0.0,0.0,703242.0,0.0,244643.0,0.0,8376.0,11,0,0,0,0,46,0,17,0,0,1,98,0,34,0,0,155,0,37,0,1,31,10,0,900,1,0,1400,0,0,0,0,1,1
30871873,31505.0,0.0,0.0,0.0,0.0,209211.0,0.0,123240.0,0.0,0.0,6888.0,0.0,0.0,426384.0,0.0,212981.0,0.0,0.0,703242.0,0.0,244643.0,0.0,8376.0,11,0,0,0,0,46,0,17,0,0,1,98,0,34,0,0,155,0,37,0,1,31,10,900,0,1,1400,0,0,1,1,1,1,1
30871874,31505.0,0.0,0.0,0.0,0.0,209211.0,0.0,123240.0,0.0,0.0,6888.0,0.0,0.0,426384.0,0.0,212981.0,0.0,0.0,703242.0,0.0,244643.0,0.0,8376.0,11,0,0,0,0,46,0,17,0,0,1,98,0,34,0,0,155,0,37,0,1,30,4,900,0,1,1400,0,0,1,1,1,1,1
30871875,36278.0,0.0,0.0,0.0,0.0,182050.0,0.0,103587.0,0.0,0.0,0.0,0.0,0.0,413848.0,0.0,213164.0,0.0,0.0,710361.0,0.0,244643.0,0.0,8376.0,8,0,0,0,0,35,0,7,0,0,0,94,0,35,0,0,163,0,37,0,1,31,10,0,900,1,0,1400,0,0,0,0,1,1
30871876,36278.0,0.0,0.0,0.0,0.0,182050.0,0.0,103587.0,0.0,0.0,0.0,0.0,0.0,413848.0,0.0,213164.0,0.0,0.0,710361.0,0.0,244643.0,0.0,8376.0,8,0,0,0,0,35,0,7,0,0,0,94,0,35,0,0,163,0,37,0,1,31,10,900,0,1,1400,0,0,1,1,1,1,1
30871877,36278.0,0.0,0.0,0.0,0.0,182050.0,0.0,103587.0,0.0,0.0,0.0,0.0,0.0,413848.0,0.0,213164.0,0.0,0.0,710361.0,0.0,244643.0,0.0,8376.0,8,0,0,0,0,35,0,7,0,0,0,94,0,35,0,0,163,0,37,0,1,30,4,900,0,1,1400,0,0,1,1,1,1,1
30871878,43179.0,0.0,0.0,0.0,0.0,192329.0,696.0,20541.0,696.0,18060.0,36882.0,0.0,0.0,531389.0,12567.0,23628.0,3783.0,18060.0,1313860.0,12567.0,162134.0,3783.0,26436.0,4,0,0,0,0,17,1,2,1,1,1,51,4,3,2,1,146,4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1
30871879,26417.0,0.0,0.0,0.0,0.0,134042.0,0.0,0.0,0.0,0.0,6572.0,0.0,0.0,256035.0,0.0,1784.0,0.0,0.0,458129.0,0.0,39446.0,0.0,0.0,7,0,0,0,0,33,0,0,0,0,2,84,0,3,0,0,155,0,16,0,0,31,10,0,900,1,0,1400,0,0,0,0,1,1
30871880,26417.0,0.0,0.0,0.0,0.0,134042.0,0.0,0.0,0.0,0.0,6572.0,0.0,0.0,256035.0,0.0,1784.0,0.0,0.0,458129.0,0.0,39446.0,0.0,0.0,7,0,0,0,0,33,0,0,0,0,2,84,0,3,0,0,155,0,16,0,0,31,10,900,0,1,1400,0,0,1,1,1,1,1
30871881,26417.0,0.0,0.0,0.0,0.0,134042.0,0.0,0.0,0.0,0.0,6572.0,0.0,0.0,256035.0,0.0,1784.0,0.0,0.0,458129.0,0.0,39446.0,0.0,0.0,7,0,0,0,0,33,0,0,0,0,2,84,0,3,0,0,155,0,16,0,0,30,4,900,0,1,1400,0,0,1,1,1,1,1
30871882,101999.0,0.0,95738.0,0.0,0.0,229114.0,0.0,143493.0,0.0,0.0,0.0,0.0,0.0,416135.0,0.0,236267.0,0.0,0.0,814101.0,8784.0,262754.0,0.0,8376.0,8,0,4,0,0,40,0,19,0,0,0,88,0,36,0,0,157,2,39,0,1,31,10,0,0,1,0,600,0,0,0,0,1,1
30871883,101999.0,0.0,95738.0,0.0,0.0,229114.0,0.0,143493.0,0.0,0.0,0.0,0.0,0.0,416135.0,0.0,236267.0,0.0,0.0,814101.0,8784.0,262754.0,0.0,8376.0,8,0,4,0,0,40,0,19,0,0,0,88,0,36,0,0,157,2,39,0,1,31,10,0,0,1,600,0,0,1,1,1,1,1
30871884,101999.0,0.0,95738.0,0.0,0.0,229114.0,0.0,143493.0,0.0,0.0,0.0,0.0,0.0,416135.0,0.0,236267.0,0.0,0.0,814101.0,8784.0,262754.0,0.0,8376.0,8,0,4,0,0,40,0,19,0,0,0,88,0,36,0,0,157,2,39,0,1,30,4,0,0,1,600,0,0,1,1,1,1,1
30872069,42733.0,0.0,0.0,0.0,0.0,109542.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,208362.0,0.0,1176.0,0.0,0.0,372102.0,975.0,10289.0,0.0,975.0,11,0,0,0,0,37,0,2,0,0,0,65,0,2,0,0,125,1,6,0,1,31,10,900,0,1,1400,0,0,1,1,1,1,1
30872070,42733.0,0.0,0.0,0.0,0.0,109542.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,208362.0,0.0,1176.0,0.0,0.0,372102.0,975.0,10289.0,0.0,975.0,11,0,0,0,0,37,0,2,0,0,0,65,0,2,0,0,125,1,6,0,1,30,4,900,0,1,1400,0,0,1,1,1,1,1
30872071,22101.0,0.0,0.0,0.0,0.0,132898.0,0.0,24045.0,0.0,0.0,0.0,0.0,0.0,389137.0,0.0,150893.0,0.0,0.0,762815.0,0.0,193008.0,0.0,0.0,9,0,0,0,0,50,0,10,0,0,0,101,0,29,0,0,193,0,35,0,0,31,10,0,900,1,0,1400,0,0,0,0,1,1
30872072,22101.0,0.0,0.0,0.0,0.0,132898.0,0.0,24045.0,0.0,0.0,0.0,0.0,0.0,389137.0,0.0,150893.0,0.0,0.0,762815.0,0.0,193008.0,0.0,0.0,9,0,0,0,0,50,0,10,0,0,0,101,0,29,0,0,193,0,35,0,0,31,10,900,0,1,1400,0,0,1,1,1,1,1
