FID,BuildingsWithin25m,BTAWithin25m,BuildingsWithin25mWithamenityData,BTAWithin25mWithamenityData,BuildingsWithin25mWithnameData,BTAWithin25mWithnameData,BuildingsWithin25mWithwebsiteData,BTAWithin25mWithwebsiteData,BuildingsWithin25mWithreligionData,BTAWithin25mWithreligionData,BuildingsWithin100m,BTAWithin100m,BuildingsWithin100mWithamenityData,BTAWithin100mWithamenityData,BuildingsWithin100mWithnameData,BTAWithin100mWithnameData,BuildingsWithin100mWithwebsiteData,BTAWithin100mWithwebsiteData,BuildingsWithin100mWithreligionData,BTAWithin100mWithreligionData,BuildingsWithin225m,BTAWithin225m,BuildingsWithin225mWithamenityData,BTAWithin225mWithamenityData,BuildingsWithin225mWithnameData,BTAWithin225mWithnameData,BuildingsWithin225mWithwebsiteData,BTAWithin225mWithwebsiteData,BuildingsWithin225mWithreligionData,BTAWithin225mWithreligionData,BuildingsWithin400m,BTAWithin400m,BuildingsWithin400mWithamenityData,BTAWithin400mWithamenityData,BuildingsWithin400mWithnameData,BTAWithin400mWithnameData,BuildingsWithin400mWithwebsiteData,BTAWithin400mWithwebsiteData,BuildingsWithin400mWithreligionData,BTAWithin400mWithreligionData,BuildingsWithin625m,BTAWithin625m,BuildingsWithin625mWithamenityData,BTAWithin625mWithamenityData,BuildingsWithin625mWithnameData,BTAWithin625mWithnameData,BuildingsWithin625mWithwebsiteData,BTAWithin625mWithwebsiteData,BuildingsWithin625mWithreligionData,BTAWithin625mWithreligionData
30869637,1,28686,0,0,0,0,0,0,0,0,3,95412,0,0,0,0,0,0,0,0,19,581076,0,0,1,13500,0,0,0,0,85,1610917,5,9390,15,63022,2,12751,3,7131,143,2791808,7,23758,26,137095,4,41582,4,8751
30869638,0,0,0,0,0,0,0,0,0,0,10,18321,0,0,1,2496,1,2496,0,0,27,100614,1,2589,8,68700,1,2496,1,2589,89,215223,1,2589,9,88848,1,2496,1,2589,133,387789,1,2589,14,121770,1,2496,1,2589
30869639,0,0,0,0,0,0,0,0,0,0,5,195637,0,0,0,0,0,0,0,0,25,550856,2,5304,4,24702,0,0,1,5058,81,1597046,4,7377,12,44791,2,12751,3,7131,144,2678522,10,24511,27,111844,3,25499,4,8751
30869644,1,3246,0,0,0,0,0,0,0,0,11,67460,1,1118,2,3329,0,0,1,1118,47,310432,3,9356,8,31643,0,0,2,6668,129,811554,6,20510,25,125065,2,22693,4,15914,182,1396033,8,27401,33,175717,3,25150,6,22805
30869645,0,0,0,0,0,0,0,0,0,0,7,47613,0,0,0,0,0,0,0,0,38,166120,2,18957,4,34497,0,0,1,4947,100,855617,6,62124,19,156850,3,23892,2,6783,213,1390396,9,79953,40,283846,7,33717,5,24612
30869646,0,0,0,0,0,0,0,0,0,0,6,53981,0,0,0,0,0,0,0,0,37,201814,1,14010,2,27126,0,0,0,0,99,782191,6,62124,17,149512,4,26692,2,6783,210,1534389,9,79953,37,298623,9,74694,5,24612
30869647,0,0,0,0,0,0,0,0,0,0,11,20777,0,0,1,2504,1,2504,0,0,41,81712,0,0,2,5198,1,2504,0,0,85,562201,1,5816,12,121780,8,87318,0,0,128,1052007,2,7367,17,167749,11,96060,1,1551
30869648,1,900,0,0,0,0,0,0,0,0,12,24311,0,0,1,2504,1,2504,0,0,41,81640,0,0,2,5198,1,2504,0,0,87,587029,1,5816,11,115537,9,90118,0,0,127,1054149,1,5816,16,166198,12,98778,0,0
30869649,1,4992,0,0,0,0,0,0,0,0,8,25224,0,0,0,0,0,0,0,0,36,144143,0,0,0,0,0,0,0,0,93,500206,3,30436,3,39037,1,27928,0,0,181,783706,5,35650,7,72916,2,42082,0,0
30869650,1,4992,0,0,0,0,0,0,0,0,10,29892,0,0,0,0,0,0,0,0,38,148613,0,0,0,0,0,0,0,0,95,500734,3,30436,3,39037,1,27928,0,0,183,774790,5,35650,7,72916,2,42082,0,0
30869651,0,0,0,0,0,0,0,0,0,0,9,26724,0,0,0,0,0,0,0,0,35,125885,0,0,0,0,0,0,0,0,92,487102,3,30436,2,28408,1,27928,0,0,183,755653,5,35650,6,69898,2,42082,0,0
30869863,0,0,0,0,0,0,0,0,0,0,7,36174,0,0,1,12678,0,0,0,0,44,109556,0,0,3,16848,0,0,0,0,112,283016,0,0,7,18767,0,0,0,0,188,601178,2,13064,14,75522,0,0,0,0
30869864,0,0,0,0,0,0,0,0,0,0,9,33855,0,0,1,12678,0,0,0,0,46,104196,0,0,3,16848,0,0,0,0,103,283956,0,0,7,18767,0,0,0,0,192,580206,1,7246,13,69704,0,0,0,0
30869865,1,2649,0,0,0,0,0,0,0,0,5,17619,0,0,0,0,0,0,0,0,35,112577,0,0,3,13562,0,0,0,0,124,313348,1,7246,10,53297,0,0,0,0,184,489374,3,14546,14,61449,0,0,1,1482
30869866,1,8529,0,0,0,0,0,0,0,0,4,28503,0,0,1,12678,0,0,0,0,33,100954,0,0,2,15696,0,0,0,0,116,277010,0,0,7,18767,0,0,0,0,183,584029,2,13064,14,75522,0,0,0,0
30869867,1,8529,0,0,0,0,0,0,0,0,4,28539,0,0,1,12678,0,0,0,0,32,110014,0,0,1,12678,0,0,0,0,119,324643,0,0,8,45307,0,0,0,0,184,573362,3,14546,15,77004,0,0,1,1482
30869868,0,0,0,0,0,0,0,0,0,0,7,32412,0,0,1,12678,0,0,0,0,43,100803,0,0,3,16848,0,0,0,0,106,306384,0,0,7,18767,0,0,0,0,196,620882,2,13064,14,75522,0,0,0,0
30869869,0,0,0,0,0,0,0,0,0,0,4,9090,0,0,0,0,0,0,0,0,36,105160,0,0,3,13562,0,0,0,0,125,319144,1,7246,11,53819,0,0,0,0,188,495935,3,14546,14,61449,0,0,1,1482
30869870,0,0,0,0,0,0,0,0,0,0,5,17619,0,0,0,0,0,0,0,0,32,108330,0,0,3,13562,0,0,0,0,121,314467,1,7246,10,53297,0,0,0,0,183,512060,3,14546,15,77004,0,0,1,1482
30869871,0,0,0,0,0,0,0,0,0,0,4,16023,0,0,0,0,0,0,0,0,30,107713,0,0,1,12678,0,0,0,0,120,323757,0,0,8,45307,0,0,0,0,180,547505,3,14546,15,77004,0,0,1,1482
30869872,1,3546,0,0,0,0,0,0,0,0,4,17499,0,0,0,0,0,0,0,0,38,86971,0,0,2,884,0,0,0,0,126,347945,2,13064,11,58644,0,0,0,0,182,539810,3,14546,15,61893,0,0,1,1482
30869873,0,0,0,0,0,0,0,0,0,0,5,30948,0,0,1,12678,0,0,0,0,39,105394,0,0,3,16848,0,0,0,0,115,278963,0,0,7,18767,0,0,0,0,182,592209,2,13064,14,75522,0,0,0,0
30869874,0,0,0,0,0,0,0,0,0,0,8,37095,0,0,1,12678,0,0,0,0,44,104984,0,0,3,16848,0,0,0,0,111,314114,0,0,7,18767,0,0,0,0,191,599318,2,13064,14,75522,0,0,0,0
30869875,0,0,0,0,0,0,0,0,0,0,3,8928,0,0,0,0,0,0,0,0,36,101488,0,0,4,14426,0,0,0,0,124,311296,2,13064,12,59796,0,0,0,0,191,490007,3,14546,14,61449,0,0,1,1482
30869175,0,0,0,0,0,0,0,0,0,0,3,57129,0,0,0,0,0,0,0,0,18,432437,0,0,1,30,0,0,0,0,70,1307856,2,2583,15,72996,1,35,1,570,132,2616074,5,9507,26,145792,2,16118,3,7248
30869176,0,0,0,0,0,0,0,0,0,0,4,106643,0,0,0,0,0,0,0,0,21,543958,0,0,2,13530,0,0,0,0,80,1566060,3,5874,18,78299,2,16118,2,5628,129,2614765,5,9507,24,131855,2,16118,3,7248
30869177,0,0,0,0,0,0,0,0,0,0,5,45704,0,0,0,0,0,0,0,0,38,198255,0,0,1,3714,0,0,0,0,105,494883,0,0,4,52641,0,0,0,0,188,1073393,2,4371,9,80385,0,0,1,1227
30869178,0,0,0,0,0,0,0,0,0,0,5,37478,0,0,0,0,0,0,0,0,47,155560,0,0,2,4161,0,0,0,0,115,467821,0,0,3,39960,0,0,0,0,185,888109,1,3144,10,100482,0,0,0,0
30869179,0,0,0,0,0,0,0,0,0,0,7,49380,0,0,0,0,0,0,0,0,28,364897,1,2013,4,31666,1,35,0,0,67,1303288,2,3633,8,70977,1,35,1,1620,163,2209976,5,9507,33,184680,3,28834,3,7248
30869182,0,0,0,0,0,0,0,0,0,0,9,92128,0,0,0,0,0,0,0,0,41,248604,0,0,3,21336,0,0,0,0,107,794643,1,2013,12,118170,0,0,0,0,168,1411205,2,3633,19,158091,1,35,1,1620
30869183,0,0,0,0,0,0,0,0,0,0,10,80026,0,0,0,0,0,0,0,0,35,248989,0,0,1,13848,0,0,0,0,107,806170,1,2013,8,77227,0,0,0,0,179,1392600,1,2013,11,110815,0,0,0,0
30869184,0,0,0,0,0,0,0,0,0,0,7,99812,0,0,0,0,0,0,0,0,41,271441,0,0,2,16380,0,0,0,0,103,831440,1,2013,10,110452,0,0,0,0,175,1365876,1,2013,16,134199,1,35,0,0
30869185,0,0,0,0,0,0,0,0,0,0,4,47790,0,0,0,0,0,0,0,0,20,254679,1,8970,1,8970,1,8970,0,0,91,926459,2,10473,13,44463,3,21721,1,1503,159,1927802,6,41949,25,108818,3,21721,3,8181
30869186,0,0,0,0,0,0,0,0,0,0,3,37824,1,2028,0,0,0,0,0,0,40,169047,1,2028,1,14154,1,14154,0,0,107,365195,2,4656,1,14154,1,14154,0,0,209,577732,3,4794,5,35900,1,14154,0,0
30869187,0,0,0,0,0,0,0,0,0,0,3,37824,1,2028,0,0,0,0,0,0,44,169440,1,2028,1,14154,1,14154,0,0,108,365660,2,4656,1,14154,1,14154,0,0,206,575832,3,4794,6,36464,1,14154,0,0
30869424,0,0,0,0,0,0,0,0,0,0,3,40311,0,0,0,0,0,0,0,0,18,327994,1,5816,1,4635,0,0,0,0,85,774759,2,7367,7,16121,1,2504,1,1551,136,1463136,3,9203,13,67413,3,43960,2,3387
30869425,0,0,0,0,0,0,0,0,0,0,2,36081,0,0,0,0,0,0,0,0,16,323877,1,3102,2,3221,0,0,1,3102,82,843238,1,3102,2,3221,0,0,1,3102,111,1369306,1,3102,4,3462,0,0,1,3102
30869426,1,924,0,0,0,0,0,0,0,0,14,22542,0,0,0,0,0,0,0,0,52,177671,0,0,6,64796,0,0,0,0,118,574215,2,2379,13,73001,1,327,2,2379,189,888374,2,2379,18,87935,1,327,2,2379
30869427,0,0,0,0,0,0,0,0,0,0,2,41398,0,0,0,0,0,0,0,0,15,367629,1,1551,2,6186,0,0,1,1551,66,1079135,3,9203,3,8022,0,0,2,3387,160,1730306,7,20082,14,38136,3,13308,2,3387
30869428,0,0,0,0,0,0,0,0,0,0,3,139026,0,0,0,0,0,0,0,0,19,473136,0,0,0,0,0,0,0,0,67,1250063,2,3387,3,8022,0,0,2,3387,165,1976690,9,31434,14,46844,3,13308,4,14739
30869429,0,0,0,0,0,0,0,0,0,0,7,103913,0,0,0,0,0,0,0,0,24,534247,0,0,0,0,0,0,0,0,90,1197901,4,12339,11,36301,3,21721,2,3123,167,2055259,5,17397,30,141659,3,21721,3,8181
30869430,0,0,0,0,0,0,0,0,0,0,5,66741,0,0,0,0,0,0,0,0,20,356437,0,0,0,0,0,0,0,0,91,1003699,3,12093,13,45783,3,21721,2,3123,160,1858919,5,17397,28,120862,3,21721,3,8181
30869431,0,0,0,0,0,0,0,0,0,0,4,133097,0,0,0,0,0,0,0,0,27,548018,0,0,1,35,1,35,0,0,80,1300057,4,5382,8,24961,2,12751,2,3123,162,2184762,5,10440,27,128912,2,12751,3,8181
30869432,0,0,0,0,0,0,0,0,0,0,7,57870,0,0,0,0,0,0,0,0,35,251360,0,0,4,9041,0,0,0,0,94,809284,1,1620,15,46714,1,35,1,1620,182,1732625,6,26607,36,158004,4,25822,2,3123
30869433,0,0,0,0,0,0,0,0,0,0,3,38313,0,0,1,2079,0,0,0,0,33,262958,0,0,4,9041,0,0,0,0,103,765161,2,1878,23,94659,0,0,1,1620,183,1485068,3,10848,34,173652,3,13106,1,1620
30869434,0,0,0,0,0,0,0,0,0,0,5,140239,0,0,0,0,0,0,0,0,27,445743,0,0,1,32481,0,0,0,0,81,1228253,2,4281,5,83177,1,3237,2,4281,158,1786240,6,14523,17,181145,3,25150,4,12288
30869435,0,0,0,0,0,0,0,0,0,0,6,78048,0,0,0,0,0,0,0,0,17,278638,0,0,0,0,0,0,0,0,48,638626,0,0,0,0,0,0,0,0,82,1180693,0,0,0,0,0,0,0,0
30869436,0,0,0,0,0,0,0,0,0,0,4,259727,0,0,0,0,0,0,0,0,26,482753,1,5628,5,16477,1,3528,1,5628,101,1185772,6,18502,18,51731,5,23588,2,7623,186,2002587,10,24381,31,86162,6,24432,4,10658
30869437,1,2181,0,0,0,0,0,0,0,0,9,14325,0,0,0,0,0,0,0,0,34,53091,0,0,0,0,0,0,0,0,106,244908,0,0,7,39330,0,0,0,0,181,466088,0,0,15,110319,0,0,0,0
30869654,0,0,0,0,0,0,0,0,0,0,7,32682,0,0,0,0,0,0,0,0,59,107968,0,0,1,88,0,0,0,0,123,351169,4,18626,8,32359,0,0,2,5562,208,589030,4,18626,16,39375,0,0,2,5562
30869655,1,1611,0,0,1,1611,0,0,0,0,8,93645,0,0,5,2569,0,0,0,0,25,532947,1,570,12,37792,1,16083,1,570,60,1541420,2,4254,16,70014,2,19767,2,4254,113,2242731,7,7086,28,125202,3,19802,2,4254
30869656,0,0,0,0,0,0,0,0,0,0,3,76573,0,0,1,35,1,35,0,0,25,529001,0,0,1,35,1,35,0,0,86,1527663,5,10440,10,58359,2,12751,3,8181,153,2450070,6,11010,28,128841,2,12751,4,8751
30869657,0,0,0,0,0,0,0,0,0,0,3,82603,0,0,0,0,0,0,0,0,27,589185,1,246,3,6179,1,35,0,0,82,1509443,5,10440,9,42589,2,12751,3,8181,144,2602488,7,23758,22,118838,5,30194,4,8751
30869660,1,3495,0,0,0,0,0,0,0,0,8,17197,0,0,0,0,0,0,0,0,36,153687,1,405,2,861,0,0,1,405,107,528554,4,33373,7,51050,1,27928,1,405,175,668408,5,35959,9,55220,1,27928,1,405
30869661,1,3495,0,0,0,0,0,0,0,0,8,17197,0,0,0,0,0,0,0,0,38,162777,1,405,2,861,0,0,1,405,104,510841,4,33373,7,51050,1,27928,1,405,179,680137,5,35959,9,55220,1,27928,1,405
30869664,0,0,0,0,0,0,0,0,0,0,4,52522,0,0,0,0,0,0,0,0,13,167414,0,0,0,0,0,0,0,0,60,945753,1,3102,2,3221,0,0,1,3102,113,1348695,4,7734,7,15757,1,3968,2,7335
30869665,0,0,0,0,0,0,0,0,0,0,7,32682,0,0,0,0,0,0,0,0,60,104986,0,0,1,88,0,0,0,0,128,353972,4,18626,9,32543,0,0,2,5562,210,589411,4,18626,16,39375,0,0,2,5562
30869666,0,0,0,0,0,0,0,0,0,0,4,147277,0,0,0,0,0,0,0,0,24,549467,2,5304,4,24702,0,0,1,5058,82,1613558,4,7377,13,45239,2,12751,3,7131,143,2741375,9,24373,26,111706,3,25499,4,8751
30869667,1,936,0,0,0,0,0,0,0,0,13,23820,0,0,0,0,0,0,0,0,39,135290,0,0,0,0,0,0,0,0,101,417894,1,2028,1,15555,0,0,0,0,197,712114,4,35170,7,62923,2,42082,0,0
30869884,0,0,0,0,0,0,0,0,0,0,7,64098,1,2688,2,3138,0,0,0,0,37,302155,2,3806,7,12812,0,0,1,1118,120,656068,5,19799,26,96510,0,0,4,17111,188,1201268,7,24944,43,171343,2,22693,5,20348
30869887,1,37,0,0,0,0,0,0,0,0,4,92969,0,0,0,0,0,0,0,0,29,362406,1,57,1,57,0,0,0,0,95,1112260,6,15251,13,36391,3,11648,2,3546,166,2400248,9,26713,21,49141,4,15176,3,9174
30869888,0,0,0,0,0,0,0,0,0,0,3,86612,0,0,0,0,0,0,0,0,34,415384,1,57,1,57,0,0,0,0,94,1059979,7,15269,13,31846,3,11648,2,3546,168,2334548,9,26713,22,56821,4,15176,3,9174
30869889,0,0,0,0,0,0,0,0,0,0,4,20082,1,1044,1,1044,0,0,1,1044,26,269679,1,1044,1,1044,0,0,1,1044,99,962710,1,1044,4,90773,0,0,1,1044,149,1433342,2,4281,10,166752,3,54130,2,4281
30869890,1,219,0,0,0,0,0,0,0,0,8,43786,0,0,0,0,0,0,0,0,34,250419,1,3237,5,66331,2,22693,1,3237,99,937283,2,4281,12,111019,2,22693,2,4281,196,1827476,4,10949,23,203595,2,22693,4,10949
30869188,0,0,0,0,0,0,0,0,0,0,3,37824,1,2028,0,0,0,0,0,0,39,168093,1,2028,1,14154,1,14154,0,0,110,353629,2,4656,1,14154,1,14154,0,0,210,577495,3,4794,5,35900,1,14154,0,0
30869191,1,39,0,0,0,0,0,0,0,0,5,56910,0,0,0,0,0,0,0,0,15,512228,0,0,2,21067,0,0,0,0,53,1013363,0,0,9,55489,1,16083,0,0,114,1882820,3,6267,19,100234,2,19767,2,4254
30869192,0,0,0,0,0,0,0,0,0,0,4,54709,1,96,2,175,0,0,0,0,23,167761,3,3888,6,5554,1,3684,1,3684,44,466812,4,14262,13,36168,2,14058,1,3684,105,1854314,4,14262,38,1076799,6,57606,1,3684
30869193,1,57820,0,0,0,0,0,0,0,0,1,57820,0,0,0,0,0,0,0,0,17,249380,1,3144,1,3144,0,0,0,0,59,838473,2,4371,9,79968,0,0,1,1227,133,2301216,3,8055,28,1106319,3,30081,2,4911
30869194,0,0,0,0,0,0,0,0,0,0,7,64494,1,6900,0,0,0,0,0,0,33,217362,3,11793,3,5415,2,4893,0,0,92,343183,5,12297,6,7240,2,4893,0,0,150,588253,5,12297,11,52185,2,4893,0,0
30869195,0,0,0,0,0,0,0,0,0,0,7,45627,0,0,0,0,0,0,0,0,30,157536,2,9978,2,3600,1,3078,0,0,91,340093,5,12297,5,6823,2,4893,0,0,161,619007,5,12297,10,46923,2,4893,0,0
30869196,0,0,0,0,0,0,0,0,0,0,3,85491,0,0,1,3528,1,3528,0,0,34,493146,0,0,7,21844,1,3528,0,0,99,1333758,7,20177,19,49536,4,19620,2,7298,181,2369794,9,23537,28,113497,4,19620,4,10658
30869197,0,0,0,0,0,0,0,0,0,0,3,51186,0,0,0,0,0,0,0,0,18,419516,0,0,1,5288,1,5288,0,0,90,955131,3,6027,19,57139,3,12784,1,5628,168,1738060,10,22158,35,104341,6,31533,5,10898
30869198,0,0,0,0,0,0,0,0,0,0,5,110953,0,0,0,0,0,0,0,0,29,544965,0,0,4,13138,1,3528,0,0,91,1149730,5,16507,17,45866,4,19620,1,5628,177,2138147,9,23537,27,86632,4,19620,4,10658
30869199,0,0,0,0,0,0,0,0,0,0,3,28990,0,0,0,0,0,0,0,0,22,586782,0,0,2,8816,2,8816,0,0,87,1062338,2,8992,17,47258,4,16148,1,5628,169,1995355,9,23537,31,94270,5,23588,4,10658
30869200,0,0,0,0,0,0,0,0,0,0,3,166464,0,0,0,0,0,0,0,0,26,420113,1,570,12,51189,1,16083,1,570,66,1262003,5,4716,20,58612,2,19767,2,4254,96,1810077,6,5073,24,97024,3,44292,2,4254
30869448,0,0,0,0,0,0,0,0,0,0,5,77358,0,0,0,0,0,0,0,0,15,187039,0,0,0,0,0,0,0,0,51,581770,1,3102,4,3462,0,0,1,3102,89,982318,1,3102,4,3462,0,0,1,3102
30869449,0,0,0,0,0,0,0,0,0,0,3,154380,0,0,0,0,0,0,0,0,17,457047,1,5628,3,11031,1,5288,1,5628,94,1226202,4,9391,16,45935,4,16148,1,5628,183,1796592,11,25260,36,98610,6,31533,6,14000
30869450,0,0,0,0,0,0,0,0,0,0,7,57621,0,0,1,17859,0,0,0,0,32,187719,0,0,2,23979,0,0,0,0,93,595856,0,0,6,28567,0,0,0,0,211,1073818,0,0,9,33379,0,0,0,0
30869451,0,0,0,0,0,0,0,0,0,0,4,43245,0,0,0,0,0,0,0,0,36,291918,0,0,3,25161,0,0,0,0,105,698132,0,0,6,29509,0,0,0,0,229,1128740,1,1647,11,38098,0,0,1,1647
30869452,1,1398,0,0,0,0,0,0,0,0,7,62094,0,0,1,17859,0,0,0,0,33,229745,0,0,2,23979,0,0,0,0,99,646703,0,0,6,29509,0,0,0,0,216,1167580,0,0,9,34420,0,0,0,0
30869453,0,0,0,0,0,0,0,0,0,0,5,29184,0,0,1,17859,0,0,0,0,29,172146,0,0,1,17859,0,0,0,0,90,582699,0,0,6,28567,0,0,0,0,199,1021696,0,0,9,33778,0,0,0,0
30869668,1,1518,0,0,0,0,0,0,0,0,12,42642,0,0,0,0,0,0,0,0,35,131282,0,0,0,0,0,0,0,0,84,444847,0,0,1,15555,0,0,0,0,186,769175,5,35650,8,73468,2,42082,0,0
30869671,0,0,0,0,0,0,0,0,0,0,10,35193,1,3144,3,5480,0,0,0,0,20,168433,2,4371,5,19388,0,0,1,1227,47,514970,2,4371,11,157912,2,78912,1,1227,92,1738250,4,19041,28,1261712,6,195132,1,1227
30869674,1,69,0,0,0,0,0,0,0,0,4,89232,1,24552,1,24552,0,0,0,0,24,343082,3,35976,4,37041,0,0,2,11424,108,980486,7,61596,14,73104,0,0,4,22776,169,1522467,11,92781,28,186274,3,29592,6,28470
30869675,1,69,0,0,0,0,0,0,0,0,4,89232,1,24552,1,24552,0,0,0,0,27,354383,3,35976,4,37041,0,0,2,11424,108,878925,7,61596,14,73104,0,0,4,22776,166,1461952,11,92781,29,187204,3,29592,6,28470
30869676,0,0,0,0,0,0,0,0,0,0,3,103407,0,0,0,0,0,0,0,0,23,321580,3,35976,4,37041,0,0,2,11424,110,807460,7,61596,16,78878,0,0,4,22776,171,1408681,11,92781,31,198414,3,29592,6,28470
30869677,0,0,0,0,0,0,0,0,0,0,4,55605,0,0,0,0,0,0,0,0,26,459489,0,0,1,35,1,35,0,0,93,1116408,3,5136,9,15328,1,35,2,3123,174,1956991,7,19668,37,167715,3,21721,3,8181
30869678,0,0,0,0,0,0,0,0,0,0,3,50455,0,0,0,0,0,0,0,0,28,523210,1,1620,2,1655,1,35,1,1620,84,1223856,4,5382,9,25384,1,35,2,3123,169,2080965,5,10440,30,152810,2,12751,3,8181
30869679,0,0,0,0,0,0,0,0,0,0,4,106913,0,0,0,0,0,0,0,0,30,472312,1,1503,1,1503,0,0,1,1503,81,1234741,4,15777,12,58953,3,21721,2,6561,161,2059766,7,30283,30,131868,6,39164,3,8181
30869680,0,0,0,0,0,0,0,0,0,0,9,71812,0,0,0,0,0,0,0,0,37,250489,2,885,4,11970,0,0,1,405,87,475351,4,31399,5,39898,1,27928,1,405,174,654839,5,35959,7,51050,1,27928,1,405
30869681,0,0,0,0,0,0,0,0,0,0,4,65485,0,0,0,0,0,0,0,0,37,323546,3,28813,5,39898,1,27928,1,405,92,505896,4,31399,5,39898,1,27928,1,405,160,666383,4,31399,6,46490,1,27928,1,405
30869682,0,0,0,0,0,0,0,0,0,0,7,79312,0,0,0,0,0,0,0,0,37,323723,3,28813,5,39898,1,27928,1,405,92,497674,4,31399,5,39898,1,27928,1,405,166,673823,4,31399,6,46490,1,27928,1,405
30869683,0,0,0,0,0,0,0,0,0,0,9,48862,0,0,0,0,0,0,0,0,37,251716,2,885,4,11970,0,0,1,405,87,475055,4,31399,5,39898,1,27928,1,405,177,649581,5,35959,7,51050,1,27928,1,405
30869895,0,0,0,0,0,0,0,0,0,0,5,61602,0,0,0,0,0,0,0,0,22,244291,0,0,0,0,0,0,0,0,91,946128,0,0,3,1516,0,0,0,0,167,1726421,3,4692,11,98451,1,2457,1,2457
30869896,0,0,0,0,0,0,0,0,0,0,6,68877,0,0,0,0,0,0,0,0,24,373985,0,0,0,0,0,0,0,0,87,1169283,0,0,1,45560,0,0,0,0,159,1791395,3,4692,10,130348,1,2457,1,2457
30869897,1,2832,0,0,0,0,0,0,0,0,9,46458,0,0,0,0,0,0,0,0,55,215270,5,17273,8,21707,0,0,3,12677,118,748874,6,19730,18,77661,1,2457,4,15134,171,1255215,7,22967,32,164298,3,25150,5,18371
30869898,0,0,0,0,0,0,0,0,0,0,16,16722,0,0,0,0,0,0,0,0,53,210089,0,0,6,66752,0,0,0,0,129,624117,2,2379,13,73001,1,327,2,2379,197,934703,2,2379,16,98162,1,327,2,2379
30869205,0,0,0,0,0,0,0,0,0,0,4,51303,0,0,0,0,0,0,0,0,22,423151,0,0,1,5288,1,5288,0,0,85,986184,4,8915,19,57270,3,12784,3,8663,156,1649845,10,22163,34,102748,6,31533,4,8903
30869206,0,0,0,0,0,0,0,0,0,0,6,76524,1,6477,2,7542,0,0,1,6477,21,364070,3,35976,4,37041,0,0,2,11424,98,893089,7,65196,14,76704,0,0,5,26634,160,1553919,10,76260,25,123988,2,13071,6,28470
30869207,0,0,0,0,0,0,0,0,0,0,5,43116,1,6477,2,7542,0,0,1,6477,20,369316,2,31029,3,32094,0,0,1,6477,99,880082,7,65196,15,77634,0,0,5,26634,157,1472682,10,76260,25,118984,2,13071,6,28470
30869210,0,0,0,0,0,0,0,0,0,0,9,45101,1,405,1,405,0,0,1,405,42,176950,1,405,2,861,0,0,1,405,93,393554,3,5445,6,23122,0,0,1,405,163,581892,3,5445,6,23122,0,0,1,405
30869213,1,1989,0,0,0,0,0,0,0,0,13,18681,0,0,0,0,0,0,0,0,62,76914,3,3621,2,2421,0,0,1,2283,147,214409,3,3621,5,12324,0,0,1,2283,238,658705,5,8835,9,249539,2,58583,1,2283
30869216,0,0,0,0,0,0,0,0,0,0,3,38454,0,0,0,0,0,0,0,0,17,311492,1,108,2,10283,0,0,0,0,61,775666,6,5073,21,81883,3,44292,2,4254,95,1451228,6,5073,32,105135,3,44292,2,4254
30869454,0,0,0,0,0,0,0,0,0,0,2,36234,0,0,0,0,0,0,0,0,18,177068,0,0,8,32906,0,0,0,0,109,750935,2,1878,22,94869,0,0,1,1620,176,1350197,3,3891,33,168975,2,4136,1,1620
30869455,0,0,0,0,0,0,0,0,0,0,5,15927,0,0,0,0,0,0,0,0,37,93737,0,0,1,566,0,0,0,0,94,243230,2,9978,3,4166,1,3078,0,0,149,551177,5,12297,8,44514,3,5261,0,0
30869458,0,0,0,0,0,0,0,0,0,0,7,23013,0,0,0,0,0,0,0,0,36,175095,2,18957,3,32073,0,0,1,4947,97,912211,6,62124,15,121408,3,23892,2,6783,207,1549726,9,79953,36,267899,7,33717,5,24612
30869459,0,0,0,0,0,0,0,0,0,0,5,28043,0,0,0,0,0,0,0,0,32,254912,2,6783,2,6783,0,0,2,6783,92,924436,4,45345,7,66819,1,3270,2,6783,181,1687643,8,79695,20,164044,6,29616,5,24612
30869460,0,0,0,0,0,0,0,0,0,0,5,31053,0,0,0,0,0,0,0,0,36,134796,1,2028,0,0,0,0,0,0,108,463539,4,33064,3,42562,2,42082,0,0,199,724895,6,35788,7,69448,2,42082,0,0
30869461,0,0,0,0,0,0,0,0,0,0,7,34866,0,0,0,0,0,0,0,0,37,148542,0,0,0,0,0,0,0,0,105,434136,3,32584,2,42082,2,42082,0,0,196,703742,5,35650,6,69310,2,42082,0,0
30869462,0,0,0,0,0,0,0,0,0,0,5,31053,0,0,0,0,0,0,0,0,38,139803,1,2028,0,0,0,0,0,0,106,426828,3,32584,2,42082,2,42082,0,0,197,704795,5,35650,6,69310,2,42082,0,0
30869467,0,0,0,0,0,0,0,0,0,0,9,24573,0,0,0,0,0,0,0,0,23,82418,0,0,1,8439,0,0,0,0,67,222987,1,4560,3,19591,0,0,0,0,81,241197,1,4560,3,19591,0,0,0,0
30869468,0,0,0,0,0,0,0,0,0,0,2,39816,0,0,0,0,0,0,0,0,14,173524,1,4233,1,4233,0,0,1,4233,44,664907,1,4233,1,4233,0,0,1,4233,86,1407053,1,4233,2,5712,0,0,1,4233
30869684,0,0,0,0,0,0,0,0,0,0,7,62320,0,0,0,0,0,0,0,0,39,278705,3,28813,5,39898,1,27928,1,405,87,474358,4,31399,5,39898,1,27928,1,405,172,653348,5,35959,7,51050,1,27928,1,405
